ACTION_1_PREDICTION,ACTION_0_PREDICTION,ACTION_PREDICTION,THRESHOLD,POSITIVE_CLASS,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
0.9910940528,0.0089059472,1,0.5,1,1,34277,4970,118212,118213,119598,124152,300136,118424,124154
0.9967350364,0.0032649636,1,0.5,1,1,42508,8784,117961,118300,119890,118834,150799,118424,118836
0.9953762293,0.0046237707,1,0.5,1,1,35469,3966,117961,118343,122012,118259,132715,290919,118261
0.9910395741,0.0089604259,1,0.5,1,1,78405,54303,117961,118327,118492,119949,125738,290919,119951
0.9911218882,0.0088781118,1,0.5,1,1,35903,7229,117902,117903,127168,118321,117906,290919,118322
0.9939798117,0.0060201883,1,0.5,1,1,28586,7510,117961,118446,118684,118784,124402,290919,118786
0.9984230995,0.0015769005,1,0.5,1,1,5764,81307,131853,131854,128350,128351,128352,118347,128353
0.9889950156,0.0110049844,1,0.5,1,1,79092,7220,117961,118225,120551,117905,240983,290919,117908
0.9896472096,0.0103527904,1,0.5,1,1,75078,38364,118315,118316,118464,120812,150892,118638,120814
0.9194533825,0.0805466175,1,0.5,1,1,37653,20708,118602,118603,118008,118568,118568,19721,118570
0.9799717069,0.0200282931,1,0.5,1,1,18072,6879,117902,118041,120323,119093,119094,119095,119096
0.9811363816,0.0188636184,1,0.5,1,1,33237,16973,117961,118300,124942,118321,117906,290919,118322
0.993086338,0.006913662,1,0.5,1,1,78399,4215,118212,118213,118597,118728,301534,118295,118730
0.9851011038,0.0148988962,1,0.5,1,1,73815,41656,118315,118316,120764,118465,291411,118467,118468
0.943554163,0.056445837,1,0.5,1,1,25993,52802,91261,118026,118344,117905,117906,290919,117908
0.9994748235,0.0005251765,1,0.5,1,1,15739,57104,130684,130685,118378,121372,300603,119184,121374
0.9996708632,0.0003291368,1,0.5,1,1,4675,193,117961,118413,121639,118321,117906,290919,118322
0.9943765402,0.0056234598,1,0.5,1,1,75834,118619,117961,118343,119142,118784,147114,290919,118786
0.9995384216,0.0004615784,1,0.5,1,1,4675,7510,117961,118446,118684,118784,118785,290919,118786
0.9959088564,0.0040911436,1,0.5,1,1,43928,50806,117961,118446,119961,118259,118260,290919,118261
0.9948968291,0.0051031709,1,0.5,1,1,36480,123313,118169,118170,118171,118172,118173,249618,118175
0.994276464,0.005723536,1,0.5,1,1,73727,5633,121005,151110,5606,118321,117906,290919,118322
0.9556342363,0.0443657637,1,0.5,1,1,35248,7001,117961,118327,118933,121594,132108,4673,121596
0.9553252459,0.0446747541,1,0.5,1,1,20332,7011,117961,118327,120685,118321,118448,290919,118322
0.9523463845,0.0476536155,1,0.5,1,1,74096,23200,117961,118343,123125,118784,117906,290919,118786
0.9908384681,0.0091615319,1,0.5,1,1,33996,7822,117961,118327,118492,132692,166382,270488,132694
0.6366569996,0.3633430004,1,0.5,1,1,19484,11988,118742,118743,117941,117879,117897,19721,117880
0.9456261396,0.0543738604,1,0.5,1,1,3853,4202,117961,118052,118706,118523,306404,118331,118525
0.9972681999,0.0027318001,1,0.5,1,1,74040,1547,117961,118052,120356,132723,132724,132725,132726
0.9910891056,0.0089108944,1,0.5,1,1,79092,21340,11146,118491,117920,118568,131694,19721,118570
0.9843184352,0.0156815648,1,0.5,1,1,80180,18686,117961,118386,121883,118784,118785,290919,118786
0.9906104207,0.0093895793,1,0.5,1,1,16503,1947,120140,120141,120559,120618,304465,118643,120619
0.9937713742,0.0062286258,1,0.5,1,1,75901,1467,117961,118343,118833,118834,127160,118424,118836
0.9965113997,0.0034886003,1,0.5,1,1,15739,58689,117916,118011,117884,117885,117913,117887,117888
0.9745732546,0.0254267454,1,0.5,1,1,25541,44002,117961,117962,118791,118702,249507,118704,118705
0.9952244759,0.0047755241,1,0.5,1,1,15023,310697,117961,118343,118856,118321,117906,290919,118322
0.9615467787,0.0384532213,1,0.5,1,1,30583,46617,118573,118574,117945,280788,280788,292795,119082
0.9932422042,0.0067577958,1,0.5,1,1,45494,5507,117961,118413,120370,118321,130817,290919,118322
0.9620062709,0.0379937291,1,0.5,1,1,33323,70274,119062,119091,118042,118043,118044,270488,118046
0.9504693747,0.0495306253,1,0.5,1,1,42976,21023,117961,118052,120398,307024,311622,118331,118332
0.9653522372,0.0346477628,1,0.5,1,1,36885,20508,118219,118220,117941,127700,125168,19721,127702
0.9762317538,0.0237682462,1,0.5,1,1,80151,6227,117961,118343,118437,118784,117906,290919,118786
0.991045177,0.008954823,1,0.5,1,1,79296,52039,117887,118178,118575,120647,311441,118398,120649
0.9945169091,0.0054830909,1,0.5,1,1,117787,1030,117961,118343,120722,118361,118362,118363,118364
0.9929820299,0.0070179701,1,0.5,1,1,25989,4145,117961,118300,120026,307024,303717,118331,118332
0.994820714,0.005179286,1,0.5,1,1,75078,57813,118315,118316,125004,119976,301141,19793,119978
0.9935551286,0.0064448714,1,0.5,1,1,13878,47104,117890,117891,117878,118568,117899,19721,118570
0.9218174815,0.0781825185,1,0.5,1,1,19272,56193,117961,118300,120410,118321,117906,290919,118322
0.9502096176,0.0497903824,1,0.5,1,1,37145,5697,117961,118386,118692,117905,240983,290919,117908
0.9588754773,0.0411245227,1,0.5,1,1,40202,17669,117961,118446,118514,118321,290919,290919,118322
0.9212409258,0.0787590742,1,0.5,1,1,25701,16974,117961,118300,119181,118321,117906,290919,118322
0.9949259758,0.0050740242,1,0.5,1,1,23745,7393,117902,117903,120428,117905,118036,290919,117908
0.9817399979,0.0182600021,1,0.5,1,1,46017,17828,117961,118300,118514,128230,302830,4673,128231
0.8147559762,0.1852440238,1,0.5,1,1,84828,3225,117961,118327,118929,118321,117906,290919,118322
0.9854692817,0.0145307183,1,0.5,1,1,80754,5047,117961,118300,127284,118826,236735,118424,118828
0.9749085903,0.0250914097,1,0.5,1,1,19723,2069,118349,118350,117878,119192,186208,119184,119194
0.8425792456,0.1574207544,1,0.5,1,1,39720,273476,117926,118266,117920,118568,310732,19721,118570
0.9592343569,0.0407656431,1,0.5,1,1,80700,5409,117961,118343,119993,118321,117906,290919,118322
0.9990803003,0.0009196997,1,0.5,1,1,1969,57104,130684,130685,118552,121372,300603,119184,121374
0.9985951781,0.0014048219,1,0.5,1,1,4675,1568,117961,118300,19772,118278,117906,290919,118279
0.9862490296,0.0137509704,1,0.5,1,1,3853,5403,117961,118413,121639,118321,117906,290919,118322
0.9597396255,0.0402603745,1,0.5,1,1,41299,52108,117961,118343,119993,118321,117906,290919,118322
0.9939048886,0.0060951114,1,0.5,1,1,40997,17319,117961,117962,118791,121469,310997,118424,121471
0.9769667983,0.0230332017,1,0.5,1,1,80624,5292,118290,118291,119837,118293,118294,118295,118296
0.9987069368,0.0012930632,1,0.5,1,1,25993,23263,141221,141222,119598,208565,273828,119788,208567
0.9832321405,0.0167678595,1,0.5,1,1,23151,7389,117961,118386,118746,118451,152307,118453,118454
0.9844459891,0.0155540109,1,0.5,1,1,19797,5396,117961,118343,119993,118321,240983,290919,118322
0.9326884151,0.0673115849,1,0.5,1,1,25885,1483,117961,117962,118840,118641,306399,118643,118644
0.9310247898,0.0689752102,1,0.5,1,1,18913,103803,117929,117930,117941,117879,117886,19721,117880
0.9978041053,0.0021958947,1,0.5,1,1,39515,7530,117961,118343,118514,132671,132672,290919,132673
0.786303699,0.213696301,1,0.5,1,0,18418,21033,117961,118300,123749,119849,166593,118638,119851
0.9928821325,0.0071178675,1,0.5,1,1,5676,2229,117961,118386,118450,119192,132442,119184,119194
0.9963173866,0.0036826134,1,0.5,1,1,45185,13742,117929,117940,117920,118568,140630,19721,118570
0.9637628198,0.0362371802,1,0.5,1,1,34105,7022,119062,119091,118535,118321,117906,290919,118322
0.9981180429,0.0018819571,1,0.5,1,1,3826,189,117961,118413,121639,117905,117906,290919,117908
0.8503768444,0.1496231556,1,0.5,1,1,39879,18096,118256,118257,118623,118995,136748,292795,118997
0.992202878,0.007797122,1,0.5,1,1,78410,17592,117961,118386,121961,118368,254718,117887,118486
0.8770180941,0.1229819059,1,0.5,1,1,32223,13119,118120,118121,117920,119323,123932,19793,119325
0.9883307219,0.0116692781,1,0.5,1,1,85559,851,117961,117962,122215,117905,117906,290919,117908
0.9841377139,0.0158622861,1,0.5,1,1,75078,56203,118595,118596,120677,118530,278014,118131,118532
0.9983945489,0.0016054511,1,0.5,1,1,974,1030,117961,118343,120722,124435,127527,118363,124436
0.745609045,0.254390955,1,0.5,1,1,20272,71990,117910,117911,119791,179731,118247,117887,117973
0.9887961149,0.0112038851,1,0.5,1,1,86304,5524,117961,118343,118514,117905,240983,290919,117908
0.8305889368,0.1694110632,1,0.5,1,1,25993,29763,118084,118085,117941,117879,117886,19721,117880
0.869266808,0.130733192,1,0.5,1,1,40202,6890,117961,118446,120317,118321,117906,290919,118322
0.9317974448,0.0682025552,1,0.5,1,1,33054,4765,117961,118300,119890,118054,118054,117887,118055
0.9860804677,0.0139195323,1,0.5,1,1,25993,3623,117961,118343,121747,307024,306404,118331,118332
0.99401021,0.00598979,1,0.5,1,1,44722,120000,117961,118225,119136,120001,128585,118474,120003
0.9847399592,0.0152600408,1,0.5,1,1,35016,2270,117961,118413,277693,120773,118959,118960,120774
0.9646584392,0.0353415608,1,0.5,1,1,21811,71189,117961,118386,128823,118259,125206,290919,118261
0.9143323302,0.0856676698,1,0.5,1,1,28294,15513,117961,118052,123144,118890,125128,118398,118892
0.9817609191,0.0182390809,1,0.5,1,1,25231,311696,117902,118041,118507,120990,120991,118398,120992
0.2966972888,0.7033027112,0,0.5,1,0,27831,71279,118219,118220,118221,117899,117897,19721,117900
0.9981228709,0.0018771291,1,0.5,1,1,6215,6217,117961,118327,118328,118465,125539,118467,118468
0.9676535726,0.0323464274,1,0.5,1,1,34688,205,117961,118386,118746,118321,240983,290919,118322
0.991753161,0.008246839,1,0.5,1,1,80831,49566,118595,118596,119993,117905,117906,290919,117908
0.995384872,0.004615128,1,0.5,1,1,23990,6699,117961,118343,119993,117905,117906,290919,117908
0.9376046062,0.0623953938,1,0.5,1,1,45236,56763,118219,118220,117884,117899,117899,19721,117900
0.3677867353,0.6322132647,0,0.5,1,0,74478,14758,117961,118225,120054,118702,311064,118704,118705
0.9843009114,0.0156990886,1,0.5,1,1,42769,21698,118192,118193,117895,118194,118195,117887,118196
0.9987294078,0.0012705922,1,0.5,1,1,32270,4258,117961,118343,119598,118422,300136,118424,118425
0.9349797964,0.0650202036,1,0.5,1,1,15716,46663,118256,118257,118623,280788,193644,292795,119082
0.9573370814,0.0426629186,1,0.5,1,1,80202,49961,117961,118225,118403,118321,117906,290919,118322
0.9947103262,0.0052896738,1,0.5,1,1,14960,46788,117929,117940,117920,118568,163031,19721,118570
0.6954023838,0.3045976162,1,0.5,1,0,72178,7583,118990,118991,118992,118321,117906,290919,118322
0.9909165502,0.0090834498,1,0.5,1,1,15701,2168,118269,118270,117878,117899,141802,19721,117900
0.9773578644,0.0226421356,1,0.5,1,1,22682,169,117961,118413,121639,118321,117906,290919,118322
0.7849030495,0.2150969505,1,0.5,1,0,20287,118151,118079,118080,117878,117879,120319,19721,117880
0.997010231,0.002989769,1,0.5,1,1,17079,131053,117961,118327,118507,118054,124356,117887,118055
0.9965632558,0.0034367442,1,0.5,1,1,79318,7445,117961,118343,122299,179731,118054,117887,117973
0.9852377772,0.0147622228,1,0.5,1,1,73196,20900,118752,119070,119136,119137,176103,118474,119139
0.9916513562,0.0083486438,1,0.5,1,1,30628,6216,117961,118052,118328,299559,236756,118205,163732
0.9904572964,0.0095427036,1,0.5,1,1,1465,7560,117961,118343,119181,118321,117906,290919,118322
0.9923359752,0.0076640248,1,0.5,1,1,42031,40006,118315,118463,123089,119172,132732,118467,119174
0.9446738362,0.0553261638,1,0.5,1,1,78438,6982,117961,118300,118783,118321,118406,290919,118322
0.9740669131,0.0259330869,1,0.5,1,1,22282,1038,117935,117936,117878,119502,117913,117887,119503
0.9903362989,0.0096637011,1,0.5,1,1,1020,14952,117961,117962,119223,118054,124424,117887,118055
0.9779810309,0.0220189691,1,0.5,1,1,34984,18450,117961,118052,118821,117905,117906,290919,117908
0.9081106186,0.0918893814,1,0.5,1,1,23164,7647,117961,118300,119181,118777,279443,308574,118779
0.7377567887,0.2622432113,1,0.5,1,0,33642,14163,5110,117954,117895,118568,281735,19721,118570
0.995203495,0.004796505,1,0.5,1,1,39262,71189,117961,118386,121883,119962,168365,118205,119964
0.9933917522,0.0066082478,1,0.5,1,1,38470,12191,117876,117877,117878,117879,117879,19721,117880
0.9282537699,0.0717462301,1,0.5,1,1,75445,27515,118953,118954,117884,118568,188864,19721,118570
0.9948154092,0.0051845908,1,0.5,1,1,43534,54248,117961,118327,120559,118641,306399,118643,118644
0.9924054742,0.0075945258,1,0.5,1,1,15716,794,118752,119070,117945,280788,152940,292795,119082
0.9984974861,0.0015025139,1,0.5,1,1,43264,100547,118212,118213,119136,123670,305057,121916,123672
0.9943801761,0.0056198239,1,0.5,1,1,73756,4057,117961,118343,119598,118834,133686,118424,118836
0.9678487182,0.0321512818,1,0.5,1,1,75328,53010,118752,119070,118042,118043,118043,270488,118046
0.9658659697,0.0341340303,1,0.5,1,1,34558,51773,117961,118446,118684,118321,240983,290919,118322
0.9456018209,0.0543981791,1,0.5,1,1,78191,6071,117961,118413,122007,118321,117906,290919,118322
0.9960346818,0.0039653182,1,0.5,1,1,3264,139593,117902,118041,119781,130479,168305,119784,130481
0.6335974336,0.3664025664,1,0.5,1,0,25991,23103,118290,118291,119136,119137,122050,118474,119139
0.9817736745,0.0182263255,1,0.5,1,1,42587,44038,117902,118041,117904,118028,118368,117887,118030
0.8411335349,0.1588664651,1,0.5,1,0,38268,22356,117926,118266,117920,121067,139158,121069,121070
0.4735897481,0.5264102519,0,0.5,1,0,1020,2078,118114,118115,117920,118568,125937,19721,118570
0.9929384589,0.0070615411,1,0.5,1,1,13878,1550,117961,118225,123173,118054,120514,117887,118055
0.9596244693,0.0403755307,1,0.5,1,1,44262,7377,117961,118225,119924,118777,279443,308574,118779
0.8314428329,0.1685571671,1,0.5,1,1,74016,15516,117961,118052,120417,119587,132675,118704,119589
0.9981910586,0.0018089414,1,0.5,1,1,974,771,117961,118300,120722,118321,240983,290919,118322
0.9977360964,0.0022639036,1,0.5,1,1,42085,5143,117961,118343,123125,118636,310589,118638,118639
0.9969578981,0.0030421019,1,0.5,1,1,23964,4928,117961,118343,123055,120006,128578,118424,120008
0.999463737,0.000536263,1,0.5,1,1,4675,34001,117961,118327,4674,117905,117906,290919,117908
0.9914916158,0.0085083842,1,0.5,1,1,75078,28264,118315,118316,120764,123651,306024,118467,123652
0.9616599679,0.0383400321,1,0.5,1,1,80811,5325,117961,118300,118597,118834,250337,118424,118836
0.9963293672,0.0036706328,1,0.5,1,1,1020,6454,117961,118343,118856,120773,165589,118960,120774
0.9878102541,0.0121897459,1,0.5,1,1,25541,17110,117961,117969,117970,179731,124396,117887,117973
0.9895197153,0.0104802847,1,0.5,1,1,20292,54435,117926,118266,117920,117885,117913,117887,117888
0.9921418428,0.0078581572,1,0.5,1,1,76446,7560,117961,118300,119195,117905,117906,290919,117908
0.8337493539,0.1662506461,1,0.5,1,1,14354,62242,117978,117979,117941,117879,117886,19721,117880
0.9115325212,0.0884674788,1,0.5,1,1,71151,50056,117893,117894,117878,130479,131625,119784,130481
0.9795196056,0.0204803944,1,0.5,1,1,81076,6482,117961,118052,118821,117905,117906,290919,117908
0.9943485856,0.0056514144,1,0.5,1,1,45048,3755,117961,118343,118395,118890,125128,118398,118892
0.9723133445,0.0276866555,1,0.5,1,1,77246,3053,117961,118225,120663,118641,306399,118643,118644
0.9784498811,0.0215501189,1,0.5,1,1,3130,71189,117961,118386,121883,133306,168365,118205,133308
0.9924815893,0.0075184107,1,0.5,1,1,30361,4549,117961,118225,120050,117905,117906,290919,117908
0.9779852629,0.0220147371,1,0.5,1,1,20292,55365,117926,117927,118810,118811,156017,19793,118813
0.8587341309,0.1412658691,1,0.5,1,0,88505,13419,117961,118300,120059,119849,310589,118638,119851
0.9930086136,0.0069913864,1,0.5,1,1,29956,3692,117961,118413,126229,128230,302830,4673,128231
0.9930325747,0.0069674253,1,0.5,1,1,25865,1541,117961,118225,123173,119093,123174,119095,119096
0.9626616836,0.0373383164,1,0.5,1,1,2609,26320,117961,118327,118391,117905,240983,290919,117908
0.9855076075,0.0144923925,1,0.5,1,1,40531,3509,118752,119070,118042,118043,118043,270488,118046
0.9914018512,0.0085981488,1,0.5,1,1,40204,13854,117961,118052,118821,117905,172635,290919,117908
0.9976109266,0.0023890734,1,0.5,1,1,4675,8168,117961,118386,119954,118318,168365,118205,118319
0.9667221904,0.0332778096,1,0.5,1,1,25305,15422,117961,118052,118867,120097,154656,270488,120099
0.9898481965,0.0101518035,1,0.5,1,1,75529,49577,117961,118327,118933,117905,117906,290919,117908
0.9952027798,0.0047972202,1,0.5,1,1,74310,1411,117902,117903,118437,118958,118959,118960,118961
0.8878808022,0.1121191978,1,0.5,1,1,74195,4566,119062,119091,118992,118028,117906,117887,118030
0.9795403481,0.0204596519,1,0.5,1,1,16018,51165,117983,117984,117878,118568,120877,19721,118570
0.9997077584,0.0002922416,1,0.5,1,1,4675,5504,117961,118300,118514,117905,290878,290919,117908
0.9742088914,0.0257911086,1,0.5,1,1,17183,10494,117961,118225,120535,118890,311441,118398,118892
0.801438868,0.198561132,1,0.5,1,1,20287,22363,118084,118085,117912,117879,117886,19721,117880
0.9834576845,0.0165423155,1,0.5,1,1,28322,8505,117961,117962,118352,117905,117906,290919,117908
0.9931023121,0.0068976879,1,0.5,1,1,917,3097,117961,118300,120312,118792,222652,118424,118794
0.8706383109,0.1293616891,1,0.5,1,1,33642,24170,117916,118011,117884,118568,133951,19721,118570
0.9823165536,0.0176834464,1,0.5,1,1,39261,2849,118887,118888,118395,120006,269406,118424,120008
0.9688988328,0.0311011672,1,0.5,1,1,17849,60793,117961,118225,121678,118530,278014,118131,118532
0.9886311889,0.0113688111,1,0.5,1,1,80912,49388,118887,118888,118631,118728,301534,118295,118730
0.9897338748,0.0102661252,1,0.5,1,1,35183,7344,117961,118225,120663,120516,148730,120518,120519
0.9990881681,0.0009118319,1,0.5,1,1,4675,2610,117961,118327,121979,117905,240983,290919,117908
0.998514235,0.001485765,1,0.5,1,1,25993,136171,118725,118726,118631,124419,117897,118424,124421
0.9651268125,0.0348731875,1,0.5,1,1,72051,70297,117961,118327,118744,118321,117906,290919,118322
0.9921249747,0.0078750253,1,0.5,1,1,0,51138,117961,118413,119968,118321,240983,290919,118322
0.9888375998,0.0111624002,1,0.5,1,1,39007,311203,118212,118213,121716,121372,221283,119184,121374
0.0944255441,0.9055744559,0,0.5,1,0,33239,1727,117902,117903,118507,118028,118368,117887,118030
0.9007450342,0.0992549658,1,0.5,1,1,20299,11513,117929,117930,117920,120132,124314,120134,120135
0.9967111349,0.0032888651,1,0.5,1,1,972,5323,117961,118343,119598,307024,132719,118331,118332
0.9842543602,0.0157456398,1,0.5,1,1,80637,1409,117961,118300,118437,118685,139689,308574,118687
0.9646544456,0.0353455544,1,0.5,1,1,79969,15894,117961,118052,120304,119849,311622,118638,119851
0.9595025182,0.0404974818,1,0.5,1,1,74478,14752,119134,119135,120054,118321,117906,290919,118322
0.9785682559,0.0214317441,1,0.5,1,1,38470,13411,5110,117954,118810,122952,305581,19793,122954
0.9627079964,0.0372920036,1,0.5,1,1,31226,1249,117961,118386,118910,118321,117906,290919,118322
0.9905827045,0.0094172955,1,0.5,1,1,19980,5649,117961,118446,118684,118760,118761,118762,118763
0.9967933297,0.0032066703,1,0.5,1,1,3853,1840,117961,118343,118514,117905,117906,290919,117908
0.9948053956,0.0051946044,1,0.5,1,1,919,743,117961,118343,120722,118784,117906,290919,118786
0.995343864,0.004656136,1,0.5,1,1,16416,193,117961,118413,121639,118321,117906,290919,118322
0.9886475205,0.0113524795,1,0.5,1,1,1023,2061,117961,118327,120383,118641,306399,118643,118644
0.9605288506,0.0394711494,1,0.5,1,1,6977,34611,117961,118327,118320,118321,117906,290919,118322
0.9506592751,0.0493407249,1,0.5,1,1,39262,7935,117961,118052,120539,118321,117906,290919,118322
